movie_index,user_index,probability,movie_rate,factor,movie_title
4393,211,0.2638,3.5,0.9232,Evelyn (2002)
4128,211,0.2638,3.5,0.9232,Dangerous Lives of Altar Boys, The (2002)
4421,211,0.2638,3.5,0.9232,Nicholas Nickleby (2002)
5214,211,0.2638,3.5,0.9232,Camelot (1967)
5220,211,0.2638,3.5,0.9232,Tuesdays with Morrie (1999)
7314,211,0.2638,3.5,0.9232,9 (2009)
6733,211,0.2638,3.5,0.9232,Transformers (2007)
6297,211,0.2638,3.5,0.9232,Rent (2005)
6270,211,0.2638,3.5,0.9232,Legend of Zorro, The (2005)
6371,211,0.2638,3.5,0.9232,London (2005)
5615,211,0.2638,3.5,0.9232,Being Julia (2004)
1757,386,0.2304,4.0,0.9215,Man Who Knew Too Much, The (1934)
2571,386,0.2304,4.0,0.9215,Pal Joey (1957)
3032,386,0.2304,4.0,0.9215,Duel in the Sun (1946)
2729,386,0.2304,4.0,0.9215,School Daze (1988)
2586,386,0.2304,4.0,0.9215,Star Is Born, A (1937)
759,386,0.2304,4.0,0.9215,Reluctant Debutante, The (1958)
3637,164,0.183,5.0,0.9149,No Holds Barred (1989)
4300,164,0.183,5.0,0.9149,Looney, Looney, Looney Bugs Bunny Movie, The (1981)
5654,164,0.183,5.0,0.9149,Love Me If You Dare (Jeux d'enfants) (2003)
2742,164,0.183,5.0,0.9149,Cool as Ice (1991)
8512,456,0.2285,4.0,0.9139,Nymphomaniac: Volume I (2013)
8521,456,0.2285,4.0,0.9139,Nymphomaniac: Volume II (2013)
8323,456,0.2285,4.0,0.9139,Only God Forgives (2013)
5143,467,0.2607,3.5,0.9125,Dawn of the Dead (1978)
6467,467,0.2607,3.5,0.9125,Fallen Idol, The (1948)
5768,467,0.2607,3.5,0.9125,Scarecrow (1973)
6333,467,0.2607,3.5,0.9125,49th Parallel (1941)
6325,467,0.2607,3.5,0.9125,Richard Pryor: Live in Concert (1979)
5050,467,0.2607,3.5,0.9125,Enforcer, The (1951)
5059,467,0.2607,3.5,0.9125,My Darling Clementine (1946)
6303,467,0.2607,3.5,0.9125,Sounder (1972)
7704,467,0.2607,3.5,0.9125,Haunted House, The (1921)
2433,467,0.2607,3.5,0.9125,Yojimbo (1961)
6519,467,0.2607,3.5,0.9125,Jesus Camp (2006)
7364,467,0.2607,3.5,0.9125,Mary and Max (2009)
7387,467,0.2607,3.5,0.9125,Bad Lieutenant: Port of Call New Orleans (2009)
1626,467,0.2607,3.5,0.9125,Out of the Past (1947)
7293,467,0.2607,3.5,0.9125,Wings of Hope (Julianes Sturz in den Dschungel) (2000)
5680,467,0.2607,3.5,0.9125,Nothing Sacred (1937)
5796,467,0.2607,3.5,0.9125,Wedding, A (1978)
6569,467,0.2607,3.5,0.9125,Street Fight (2005)
5662,467,0.2607,3.5,0.9125,Phantom of the Opera, The (1925)
6652,467,0.2607,3.5,0.9125,Zodiac (2007)
7278,467,0.2607,3.5,0.9125,Imaginarium of Doctor Parnassus, The (2009)
3557,467,0.2607,3.5,0.9125,Imagine: John Lennon (1988)
7032,467,0.2607,3.5,0.9125,Burn After Reading (2008)
2899,467,0.2607,3.5,0.9125,Monsieur Verdoux (1947)
7028,467,0.2607,3.5,0.9125,Let the Right One In (Låt den rätte komma in) (2008)
4621,467,0.2607,3.5,0.9125,Murder on a Sunday Morning (Un coupable idéal) (2001)
5901,467,0.2607,3.5,0.9125,Sound and Fury (2000)
6972,467,0.2607,3.5,0.9125,Iron Mask, The (1929)
5252,467,0.2607,3.5,0.9125,After the Thin Man (1936)
5479,467,0.2607,3.5,0.9125,Exterminating Angel, The (Ángel exterminador, El) (1962)
867,467,0.2607,3.5,0.9125,Innocents, The (1961)
3878,467,0.2607,3.5,0.9125,Sahara (1943)
4977,467,0.2607,3.5,0.9125,Court Jester, The (1956)
7715,467,0.2607,3.5,0.9125,Paleface, The (1922)
7058,467,0.2607,3.5,0.9125,20,000 Leagues Under the Sea (1916)
7720,467,0.2607,3.5,0.9125,Fern flowers (Fleur de fougère) (1949)
5387,467,0.2607,3.5,0.9125,Major and the Minor, The (1942)
5379,467,0.2607,3.5,0.9125,Signs of Life (Lebenszeichen) (1968)
4952,467,0.2607,3.5,0.9125,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962)
4968,467,0.2607,3.5,0.9125,Birth of a Nation, The (1915)
6137,467,0.2607,3.5,0.9125,25 Watts (2001)
5739,467,0.2607,3.5,0.9125,Charlie Brown Christmas, A (1965)
4219,467,0.2607,3.5,0.9125,Ladykillers, The (1955)
4156,467,0.2607,3.5,0.9125,Z (1969)
4542,467,0.2607,3.5,0.9125,Awful Truth, The (1937)
5977,467,0.2607,3.5,0.9125,DiG! (2004)
6073,467,0.2607,3.5,0.9125,Twentieth Century (1934)
6079,467,0.2607,3.5,0.9125,The 3 Penny Opera (1931)
6595,467,0.2607,3.5,0.9125,Inland Empire (2006)
4476,467,0.2607,3.5,0.9125,Sunless (Sans Soleil) (1983)
6773,467,0.2607,3.5,0.9125,My Winnipeg (2007)
6849,467,0.2607,3.5,0.9125,Helvetica (2007)
2411,467,0.2607,3.5,0.9125,My Best Fiend (Mein liebster Feind) (1999)
7559,467,0.2607,3.5,0.9125,Winter's Bone (2010)
4506,467,0.2607,3.5,0.9125,American Heart (1992)
6752,467,0.2607,3.5,0.9125,12:08 East of Bucharest (A fost sau n-a fost?) (2006)
6003,467,0.2607,3.5,0.9125,In the Realms of the Unreal (2004)
6487,467,0.2607,3.5,0.9125,Cria Cuervos (1976)
4845,467,0.2607,3.5,0.9125,Knife in the Water (Nóz w wodzie) (1962)
4134,467,0.2607,3.5,0.9125,Sorry, Wrong Number (1948)
3307,467,0.2607,3.5,0.9125,In the Mood For Love (Fa yeung nin wa) (2000)
6494,467,0.2607,3.5,0.9125,Compulsion (1959)
5736,467,0.2607,3.5,0.9125,Onibaba (1964)
6579,467,0.2607,3.5,0.9125,Simon of the Desert (Simón del desierto) (1965)
210,604,0.2276,4.0,0.9102,Far From Home: The Adventures of Yellow Dog (1995)
3265,604,0.2276,4.0,0.9102,Back to the Beach (1987)
125,604,0.2276,4.0,0.9102,Amazing Panda Adventure, The (1995)
5964,158,0.2017,4.5,0.9076,Mean Creek (2004)
2457,471,0.3022,3.0,0.9065,Where's Marlowe? (1998)
6434,471,0.3022,3.0,0.9065,Break-Up, The (2006)
4974,471,0.3022,3.0,0.9065,Stagecoach (1939)
1870,471,0.3022,3.0,0.9065,Celebration, The (Festen) (1998)
3727,471,0.3022,3.0,0.9065,Wicker Man, The (1973)
4512,471,0.3022,3.0,0.9065,Bringing Down the House (2003)
2386,471,0.3022,3.0,0.9065,Bats (1999)
3529,471,0.3022,3.0,0.9065,Beaches (1988)
3869,471,0.3022,3.0,0.9065,Jimmy Neutron: Boy Genius (2001)
4068,471,0.3022,3.0,0.9065,Enigma (2001)
3052,471,0.3022,3.0,0.9065,Tampopo (1985)
3861,471,0.3022,3.0,0.9065,Lantana (2001)
111,471,0.3022,3.0,0.9065,Chungking Express (Chung Hing sam lam) (1994)
4406,471,0.3022,3.0,0.9065,Duellists, The (1977)
4420,471,0.3022,3.0,0.9065,Max (2002)
4972,471,0.3022,3.0,0.9065,Red River (1948)
3891,471,0.3022,3.0,0.9065,Motorama (1991)
457,471,0.3022,3.0,0.9065,Program, The (1993)
640,471,0.3022,3.0,0.9065,Marlene Dietrich: Shadow and Light (1996)
4388,471,0.3022,3.0,0.9065,Drumline (2002)
4903,471,0.3022,3.0,0.9065,Funny Games (1997)
2087,471,0.3022,3.0,0.9065,King of Masks, The (Bian Lian) (1996)
4389,471,0.3022,3.0,0.9065,Hot Chick, The (2002)
4045,471,0.3022,3.0,0.9065,Lucky Break (2001)
4173,471,0.3022,3.0,0.9065,xXx (2002)
4182,471,0.3022,3.0,0.9065,Blue Crush (2002)
4048,471,0.3022,3.0,0.9065,Rashomon (Rashômon) (1950)
631,607,0.2263,4.0,0.9051,Ashes of Time (Dung che sai duk) (1994)
2456,607,0.2263,4.0,0.9051,Felicia's Journey (1999)
2377,607,0.2263,4.0,0.9051,Julien Donkey-Boy (1999)
2254,607,0.2263,4.0,0.9051,Perfect Blue (1997)
698,607,0.2263,4.0,0.9051,Small Faces (1996)
6104,576,0.226,4.0,0.9042,Sahara (2005)
3903,576,0.226,4.0,0.9042,Conan the Destroyer (1984)
1988,460,0.361,2.5,0.9026,She's All That (1999)
2995,127,0.1805,5.0,0.9026,Boys and Girls (2000)
3953,127,0.1805,5.0,0.9026,John Q (2002)
3977,127,0.1805,5.0,0.9026,Ferngully: The Last Rainforest (1992)
2756,460,0.361,2.5,0.9026,Romeo Must Die (2000)
4688,460,0.361,2.5,0.9026,Hulk (2003)
4885,460,0.361,2.5,0.9026,Father of the Bride (1991)
3839,460,0.361,2.5,0.9026,Lord of the Flies (1990)
1998,460,0.361,2.5,0.9026,Blast from the Past (1999)
2319,460,0.361,2.5,0.9026,Happy, Texas (1999)
5037,460,0.361,2.5,0.9026,Aileen: Life and Death of a Serial Killer (2003)
540,460,0.361,2.5,0.9026,Jane Eyre (1996)
2179,460,0.361,2.5,0.9026,Deep Blue Sea (1999)
3156,460,0.361,2.5,0.9026,Meet the Parents (2000)
4507,460,0.361,2.5,0.9026,Lady Jane (1986)
3628,460,0.361,2.5,0.9026,Look Who's Talking (1989)
579,433,0.2242,4.0,0.8967,Run of the Country, The (1995)
3507,524,0.1789,5.0,0.8945,Outland (1981)
2638,664,0.2228,4.0,0.8911,Tigger Movie, The (2000)
3313,664,0.2228,4.0,0.8911,Sweet November (2001)
2592,664,0.2228,4.0,0.8911,Down to You (2000)
3459,664,0.2228,4.0,0.8911,Dr. Dolittle 2 (2001)
4160,664,0.2228,4.0,0.8911,Stuart Little 2 (2002)
4612,133,0.2227,4.0,0.891,Wrong Turn (2003)
7452,133,0.2227,4.0,0.891,Temple Grandin (2010)
6243,429,0.2223,4.0,0.889,Final Fantasy VII: Advent Children (2004)
6376,429,0.2223,4.0,0.889,Ultraviolet (2006)
4914,429,0.2223,4.0,0.889,The Great Train Robbery (1978)
6415,429,0.2223,4.0,0.889,Scary Movie 4 (2006)
2748,459,0.2535,3.5,0.8873,Bloodsport (1988)
770,310,0.3542,2.5,0.8854,Thin Man, The (1934)
4386,310,0.3542,2.5,0.8854,Deathtrap (1982)
5514,310,0.3542,2.5,0.8854,Snake Pit, The (1948)
4680,310,0.3542,2.5,0.8854,Main Event, The (1979)
789,310,0.3542,2.5,0.8854,Last Time I Saw Paris, The (1954)
4682,310,0.3542,2.5,0.8854,Nuts (1987)
5555,310,0.3542,2.5,0.8854,Harum Scarum (1965)
2482,310,0.3542,2.5,0.8854,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)
4577,310,0.3542,2.5,0.8854,Undercover Blues (1993)
830,310,0.3542,2.5,0.8854,So Dear to My Heart (1949)
5604,310,0.3542,2.5,0.8854,Rose Tattoo, The (1955)
5569,310,0.3542,2.5,0.8854,Flipper (1963)
5553,310,0.3542,2.5,0.8854,Double Trouble (1967)
4527,310,0.3542,2.5,0.8854,Born Yesterday (1993)
4521,310,0.3542,2.5,0.8854,Loving You (1957)
3460,310,0.3542,2.5,0.8854,Fast and the Furious, The (2001)
436,310,0.3542,2.5,0.8854,Made in America (1993)
5653,310,0.3542,2.5,0.8854,Fire in the Sky (1993)
4726,310,0.3542,2.5,0.8854,Day of the Dolphin, The (1973)
4660,310,0.3542,2.5,0.8854,Stranger Among Us, A (1992)
775,310,0.3542,2.5,0.8854,Bringing Up Baby (1938)
5554,310,0.3542,2.5,0.8854,Spinout (1966)
5422,310,0.3542,2.5,0.8854,Johnny Belinda (1948)
3047,310,0.3542,2.5,0.8854,Breaker Morant (1980)
5432,310,0.3542,2.5,0.8854,Memphis Belle (1990)
1105,310,0.3542,2.5,0.8854,Preacher's Wife, The (1996)
5097,310,0.3542,2.5,0.8854,Black Widow (1987)
588,310,0.3542,2.5,0.8854,Substitute, The (1996)
5235,310,0.3542,2.5,0.8854,Internal Affairs (1990)
671,310,0.3542,2.5,0.8854,Adventures of Pinocchio, The (1996)
4147,310,0.3542,2.5,0.8854,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002)
6322,310,0.3542,2.5,0.8854,Fun with Dick and Jane (2005)
3833,310,0.3542,2.5,0.8854,Fame (1980)
5426,310,0.3542,2.5,0.8854,Picture of Dorian Gray, The (1945)
750,310,0.3542,2.5,0.8854,Notorious (1946)
4748,129,0.2948,3.0,0.8844,Commando (1985)
6664,77,0.1768,5.0,0.8838,Shooter (2007)
2636,104,0.353,2.5,0.8824,Beach, The (2000)
2525,104,0.353,2.5,0.8824,Two Jakes, The (1990)
4936,104,0.353,2.5,0.8824,Passenger 57 (1992)
260,104,0.353,2.5,0.8824,Once Were Warriors (1994)
5087,104,0.353,2.5,0.8824,Super Fly (Superfly) (1972)
3059,104,0.353,2.5,0.8824,Hollow Man (2000)
2970,104,0.353,2.5,0.8824,Gone in 60 Seconds (2000)
4467,104,0.353,2.5,0.8824,Monty Python Live at the Hollywood Bowl (1982)
4716,104,0.353,2.5,0.8824,S.W.A.T. (2003)
3598,522,0.2203,4.0,0.8811,Best of the Best (1989)
3657,522,0.2203,4.0,0.8811,See No Evil, Hear No Evil (1989)
4673,522,0.2203,4.0,0.8811,Fulltime Killer (Chuen jik sat sau) (2001)
5365,354,0.2202,4.0,0.8808,Night of the Living Dead (1990)
5190,354,0.2202,4.0,0.8808,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)
4083,14,0.2516,3.5,0.8807,Wild Orchid (1990)
9046,14,0.2516,3.5,0.8807,Big Short, The (2015)
8405,14,0.2516,3.5,0.8807,Gravity (2013)
7921,14,0.2516,3.5,0.8807,Headhunters (Hodejegerne) (2011)
9088,14,0.2516,3.5,0.8807,The Nice Guys (2016)
8463,14,0.2516,3.5,0.8807,Wolf of Wall Street, The (2013)
9082,14,0.2516,3.5,0.8807,Neighbors 2: Sorority Rising (2016)
8738,14,0.2516,3.5,0.8807,Citizenfour (2014)
7811,14,0.2516,3.5,0.8807,Tree of Life, The (2011)
8963,14,0.2516,3.5,0.8807,Best of Enemies (2015)
9052,14,0.2516,3.5,0.8807,Sisters (2015)
8446,14,0.2516,3.5,0.8807,Muscle Shoals (2013)
7287,14,0.2516,3.5,0.8807,Julie & Julia (2009)
8944,14,0.2516,3.5,0.8807,Amy (2015)
7709,14,0.2516,3.5,0.8807,Waste Land (2010)
7196,14,0.2516,3.5,0.8807,Anvil! The Story of Anvil (2008)
8783,14,0.2516,3.5,0.8807,Star Wars: Episode VII - The Force Awakens (2015)
9090,14,0.2516,3.5,0.8807,The Shallows (2016)
8382,14,0.2516,3.5,0.8807,We're the Millers (2013)
8424,14,0.2516,3.5,0.8807,Captain Phillips (2013)
7055,14,0.2516,3.5,0.8807,Body of Lies (2008)
8582,14,0.2516,3.5,0.8807,X-Men: Days of Future Past (2014)
8536,14,0.2516,3.5,0.8807,Interstellar (2014)
8606,14,0.2516,3.5,0.8807,22 Jump Street (2014)
7904,14,0.2516,3.5,0.8807,Real Steel (2011)
4931,14,0.2516,3.5,0.8807,Lover, The (Amant, L') (1992)
6627,14,0.2516,3.5,0.8807,Cocaine Cowboys (2006)
7845,14,0.2516,3.5,0.8807,Crazy, Stupid, Love. (2011)
8902,14,0.2516,3.5,0.8807,The Martian (2015)
8175,14,0.2516,3.5,0.8807,Imposter, The (2012)
7060,14,0.2516,3.5,0.8807,Zack and Miri Make a Porno (2008)
7076,14,0.2516,3.5,0.8807,Quantum of Solace (2008)
3877,14,0.2516,3.5,0.8807,Medium Cool (1969)
3715,14,0.2516,3.5,0.8807,Happy Accidents (2000)
4078,14,0.2516,3.5,0.8807,Husbands and Wives (1992)
6700,14,0.2516,3.5,0.8807,Knocked Up (2007)
9034,14,0.2516,3.5,0.8807,Creed (2015)
4069,14,0.2516,3.5,0.8807,Nine Queens (Nueve reinas) (2000)
8614,14,0.2516,3.5,0.8807,Transformers: Age of Extinction (2014)
8123,14,0.2516,3.5,0.8807,Searching for Sugar Man (2012)
8301,14,0.2516,3.5,0.8807,Oblivion (2013)
6991,14,0.2516,3.5,0.8807,Up the Yangtze (2007)
6955,14,0.2516,3.5,0.8807,Reprise (2006)
7653,14,0.2516,3.5,0.8807,Red (2010)
8033,14,0.2516,3.5,0.8807,Cabin in the Woods, The (2012)
8160,14,0.2516,3.5,0.8807,House I Live In, The (2012)
9009,14,0.2516,3.5,0.8807,Spotlight (2015)
5009,14,0.2516,3.5,0.8807,Naked Lunch (1991)
8089,14,0.2516,3.5,0.8807,Amazing Spider-Man, The (2012)
8698,14,0.2516,3.5,0.8807,Rewrite, The (2014)
4645,14,0.2516,3.5,0.8807,Belle époque (1992)
8225,14,0.2516,3.5,0.8807,Jack Reacher (2012)
8705,14,0.2516,3.5,0.8807,Ex Machina (2015)
825,517,0.2931,3.0,0.8794,Angels in the Outfield (1994)
505,517,0.2931,3.0,0.8794,Chasers (1994)
1971,517,0.2931,3.0,0.8794,Trick or Treat (1986)
1321,517,0.2931,3.0,0.8794,Switchback (1997)
206,517,0.2931,3.0,0.8794,Exit to Eden (1994)
434,517,0.2931,3.0,0.8794,Lightning Jack (1994)
222,517,0.2931,3.0,0.8794,Heavyweights (Heavy Weights) (1995)
1163,517,0.2931,3.0,0.8794,The Machine (1994)
2326,517,0.2931,3.0,0.8794,Monkey Shines (1988)
2242,517,0.2931,3.0,0.8794,Problem Child (1990)
1190,517,0.2931,3.0,0.8794,Best Men (1997)
1772,517,0.2931,3.0,0.8794,Allnighter, The (1987)
1166,517,0.2931,3.0,0.8794,Amos & Andrew (1993)
1447,517,0.2931,3.0,0.8794,Still Breathing (1997)
1411,517,0.2931,3.0,0.8794,Wide Awake (1998)
809,517,0.2931,3.0,0.8794,D3: The Mighty Ducks (1996)
2051,517,0.2931,3.0,0.8794,King and I, The (1999)
81,517,0.2931,3.0,0.8794,Dunston Checks In (1996)
2057,517,0.2931,3.0,0.8794,Doug's 1st Movie (1999)
1597,517,0.2931,3.0,0.8794,Blank Check (1994)
1603,517,0.2931,3.0,0.8794,D2: The Mighty Ducks (1994)
1076,517,0.2931,3.0,0.8794,Audrey Rose (1977)
4604,508,0.3509,2.5,0.8772,Down with Love (2003)
4206,508,0.3509,2.5,0.8772,Barbershop (2002)
5396,508,0.3509,2.5,0.8772,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
5536,508,0.3509,2.5,0.8772,Manchurian Candidate, The (2004)
4869,508,0.3509,2.5,0.8772,Italian Job, The (1969)
3672,242,0.219,4.0,0.8758,Warlock (1989)
5467,242,0.219,4.0,0.8758,Revenge of the Pink Panther (1978)
5371,242,0.219,4.0,0.8758,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
4560,242,0.219,4.0,0.8758,Man Without a Past, The (Mies vailla menneisyyttä) (2002)
4822,242,0.219,4.0,0.8758,Where Eagles Dare (1968)
3759,404,0.2186,4.0,0.8743,Shop on Main Street, The (Obchod na korze) (1965)
4513,404,0.2186,4.0,0.8743,Tears of the Sun (2003)
4511,404,0.2186,4.0,0.8743,Ten (2002)
5250,404,0.2186,4.0,0.8743,Thin Man Goes Home, The (1945)
5249,404,0.2186,4.0,0.8743,Another Thin Man (1939)
1754,404,0.2186,4.0,0.8743,Jamaica Inn (1939)
4546,404,0.2186,4.0,0.8743,Wind (1992)
3795,404,0.2186,4.0,0.8743,Last Castle, The (2001)
4106,404,0.2186,4.0,0.8743,Every Which Way But Loose (1978)
4493,404,0.2186,4.0,0.8743,Dennis the Menace (1993)
4636,404,0.2186,4.0,0.8743,Far Country, The (1954)
5251,404,0.2186,4.0,0.8743,Shadow of the Thin Man (1941)
4107,404,0.2186,4.0,0.8743,Hound of the Baskervilles, The (1959)
5253,404,0.2186,4.0,0.8743,Song of the Thin Man (1947)
3688,404,0.2186,4.0,0.8743,Cage aux Folles, La (1978)
3843,404,0.2186,4.0,0.8743,Sudden Impact (1983)
4082,404,0.2186,4.0,0.8743,Thief of Hearts (1984)
4792,294,0.2497,3.5,0.8741,Rundown, The (2003)
7805,267,0.2907,3.0,0.8721,Beaver, The (2011)
6503,267,0.2907,3.0,0.8721,Accepted (2006)
5905,267,0.2907,3.0,0.8721,61* (2001)
7207,267,0.2907,3.0,0.8721,17 Again (2009)
7742,267,0.2907,3.0,0.8721,Cedar Rapids (2011)
5091,267,0.2907,3.0,0.8721,50 First Dates (2004)
7754,267,0.2907,3.0,0.8721,Hall Pass (2011)
5431,267,0.2907,3.0,0.8721,Christmas Carol, A (Scrooge) (1951)
6921,267,0.2907,3.0,0.8721,21 (2008)
6015,267,0.2907,3.0,0.8721,Abbott and Costello Meet the Invisible Man (1951)
7814,267,0.2907,3.0,0.8721,Attack the Block (2011)
7741,267,0.2907,3.0,0.8721,Unknown (2011)
7781,267,0.2907,3.0,0.8721,Diary of a Wimpy Kid: Rodrick Rules (2011)
7745,267,0.2907,3.0,0.8721,Paul (2011)
6379,267,0.2907,3.0,0.8721,16 Blocks (2006)
3735,267,0.2907,3.0,0.8721,Abbott and Costello Meet the Mummy (1955)
4023,72,0.1737,5.0,0.8686,Shogun Assassin (1980)
7590,72,0.1737,5.0,0.8686,Mr. Nobody (2009)
7762,72,0.1737,5.0,0.8686,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
3560,72,0.1737,5.0,0.8686,Land Before Time, The (1988)
6990,72,0.1737,5.0,0.8686,Wackness, The (2008)
8015,72,0.1737,5.0,0.8686,Trailer Park Boys (1999)
8034,72,0.1737,5.0,0.8686,God Bless America (2011)
6613,72,0.1737,5.0,0.8686,House (Hausu) (1977)
8688,72,0.1737,5.0,0.8686,What We Do in the Shadows (2014)
8507,72,0.1737,5.0,0.8686,Fawlty Towers (1975-1979)
3346,557,0.1735,5.0,0.8675,End, The (1978)
3769,427,0.1721,5.0,0.8603,Max Keeble's Big Move (2001)
6591,387,0.3441,2.5,0.8601,Dreamgirls (2006)
4786,387,0.3441,2.5,0.8601,Underworld (2003)
5967,387,0.3441,2.5,0.8601,Yes Men, The (2003)
4608,387,0.3441,2.5,0.8601,Bruce Almighty (2003)
6229,387,0.3441,2.5,0.8601,Domino (2005)
7670,302,0.2863,3.0,0.859,Harry Potter and the Deathly Hallows: Part 1 (2010)
8534,302,0.2863,3.0,0.859,Grand Budapest Hotel, The (2014)
7365,302,0.2863,3.0,0.859,Up in the Air (2009)
2166,586,0.2146,4.0,0.8582,Autumn Tale, An (Conte d'automne) (1998)
4447,586,0.2146,4.0,0.8582,Chaos (2001)
3564,586,0.2146,4.0,0.8582,Milagro Beanfield War (1988)
3181,586,0.2146,4.0,0.8582,Stardom (2000)
5836,586,0.2146,4.0,0.8582,Monsieur Hire (1989)
7211,586,0.2146,4.0,0.8582,Damned United, The (2009)
3915,586,0.2146,4.0,0.8582,Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)
4834,586,0.2146,4.0,0.8582,Sunday in the Country, A (Un dimanche à la campagne) (1984)
6103,586,0.2146,4.0,0.8582,Look at Me (Comme une image) (2004)
5517,586,0.2146,4.0,0.8582,Leopard, The (Gattopardo, Il) (1963)
5093,586,0.2146,4.0,0.8582,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
5391,586,0.2146,4.0,0.8582,Oliver Twist (1948)
605,586,0.2146,4.0,0.8582,Visitors, The (Visiteurs, Les) (1993)
4455,586,0.2146,4.0,0.8582,Victim (1961)
5535,586,0.2146,4.0,0.8582,Bon Voyage (2003)
5614,586,0.2146,4.0,0.8582,Tarnation (2003)
4717,234,0.2144,4.0,0.8576,Divorce, Le (2003)
4135,110,0.2449,3.5,0.8572,Men at Work (1990)
3368,110,0.2449,3.5,0.8572,Heartbreakers (2001)
4997,110,0.2449,3.5,0.8572,Doc Hollywood (1991)
3758,574,0.2828,3.0,0.8485,Pocketful of Miracles (1961)
1505,574,0.2828,3.0,0.8485,Greatest Show on Earth, The (1952)
3545,574,0.2828,3.0,0.8485,Crossing Delancey (1988)
3553,574,0.2828,3.0,0.8485,Frantic (1988)
3852,574,0.2828,3.0,0.8485,And Then There Were None (1945)
3237,574,0.2828,3.0,0.8485,Annie (1982)
3490,574,0.2828,3.0,0.8485,Sons of Katie Elder (1965)
3169,574,0.2828,3.0,0.8485,Unsinkable Molly Brown, The (1964)
3189,574,0.2828,3.0,0.8485,Eagle Has Landed, The (1976)
3659,574,0.2828,3.0,0.8485,Shirley Valentine (1989)
3620,574,0.2828,3.0,0.8485,January Man, The (1989)
3015,574,0.2828,3.0,0.8485,Thunderbolt and Lightfoot (1974)
3043,574,0.2828,3.0,0.8485,Mackenna's Gold (1969)
3094,574,0.2828,3.0,0.8485,Our Town (1940)
1601,574,0.2828,3.0,0.8485,Computer Wore Tennis Shoes, The (1969)
3691,574,0.2828,3.0,0.8485,Shootist, The (1976)
3426,574,0.2828,3.0,0.8485,Apache (1954)
2430,574,0.2828,3.0,0.8485,Rough Night in Jericho (1967)
755,574,0.2828,3.0,0.8485,Band Wagon, The (1953)
3429,574,0.2828,3.0,0.8485,Kentuckian, The (1955)
3436,574,0.2828,3.0,0.8485,Sand Pebbles, The (1966)
781,574,0.2828,3.0,0.8485,Inspector General, The (1949)
2783,574,0.2828,3.0,0.8485,El Dorado (1966)
1491,574,0.2828,3.0,0.8485,Cimarron (1931)
3361,574,0.2828,3.0,0.8485,Longest Yard, The (1974)
3353,574,0.2828,3.0,0.8485,Death on the Nile (1978)
3337,574,0.2828,3.0,0.8485,Hans Christian Andersen (1952)
4027,574,0.2828,3.0,0.8485,Stir Crazy (1980)
3932,574,0.2828,3.0,0.8485,Young at Heart (1954)
85,606,0.2828,3.0,0.8483,Vampire in Brooklyn (1995)
3580,606,0.2828,3.0,0.8483,Short Circuit 2 (1988)
1250,544,0.1695,5.0,0.8475,Contempt (Mépris, Le) (1963)
636,601,0.1689,5.0,0.8444,Heavy (1995)
7130,579,0.2411,3.5,0.844,Choke (2008)
6612,579,0.2411,3.5,0.844,Bridge to Terabithia (2007)
5810,579,0.2411,3.5,0.844,Suburbia (1984)
5835,579,0.2411,3.5,0.844,Kiki's Delivery Service (Majo no takkyûbin) (1989)
4558,579,0.2411,3.5,0.844,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
3972,579,0.2411,3.5,0.844,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000)
5722,579,0.2411,3.5,0.844,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956)
7171,579,0.2411,3.5,0.844,My Name Is Bruce (2007)
7422,579,0.2411,3.5,0.844,Daybreakers (2010)
5217,579,0.2411,3.5,0.844,That's The Way I Like It (a.k.a. Forever Fever) (1998)
4915,579,0.2411,3.5,0.844,Greystoke: The Legend of Tarzan, Lord of the Apes (1984)
1409,579,0.2411,3.5,0.844,Fireworks (Hana-bi) (1997)
6974,579,0.2411,3.5,0.844,Flesh Gordon (1974)
7373,579,0.2411,3.5,0.844,Black Dynamite (2009)
5718,579,0.2411,3.5,0.844,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955)
4996,579,0.2411,3.5,0.844,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
5951,579,0.2411,3.5,0.844,Ong-Bak: The Thai Warrior (Ong Bak) (2003)
4598,579,0.2411,3.5,0.844,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
